Austria,Maternal and neonatal disorders,0.236512202
Austria,Cardiovascular diseases,0.264098394
Austria,Digestive diseases,0.290542448
Austria,Respiratory infections and tuberculosis,0.37522285
Austria,Self-harm and interpersonal violence,0.405307504
Austria,Other infectious diseases,0.723217668
Austria,Transport injuries,0.761103387
Austria,Neurological disorders,0.973290465
Austria,Neoplasms,2.264080961
Austria,Unintentional injuries,2.425710308
Austria,Other non-communicable diseases,4.493410072
Azerbaijan,Skin and subcutaneous diseases,0.011692177
Azerbaijan,Neglected tropical diseases and malaria,0.124149757
Azerbaijan,Self-harm and interpersonal violence,0.23669428
Azerbaijan,HIV/AIDS and sexually transmitted infections,0.248103878
Azerbaijan,Maternal and neonatal disorders,0.399274164
Azerbaijan,Nutritional deficiencies,0.482654763
Azerbaijan,Chronic respiratory diseases,0.584472889
Azerbaijan,Cardiovascular diseases,0.803396012
Azerbaijan,Transport injuries,0.862230452
Azerbaijan,Diabetes and kidney diseases,1.322973134
Azerbaijan,Digestive diseases,1.893723341
Azerbaijan,Neurological disorders,1.934524062
Azerbaijan,Enteric infections,3.093262252
Azerbaijan,Neoplasms,7.03542093
Azerbaijan,Other infectious diseases,10.2354272
Azerbaijan,Unintentional injuries,14.92098013
Azerbaijan,Other non-communicable diseases,15.75226717
Azerbaijan,Respiratory infections and tuberculosis,49.15873223
Bahrain,Neglected tropical diseases and malaria,0.003343139
Bahrain,Nutritional deficiencies,0.103622078
Bahrain,Skin and subcutaneous diseases,0.119155465
Bahrain,HIV/AIDS and sexually transmitted infections,0.579707949
Bahrain,Enteric infections,0.583745752
Bahrain,Chronic respiratory diseases,0.693251332
Bahrain,Digestive diseases,0.860860568
Bahrain,Diabetes and kidney diseases,0.951185627
Bahrain,Neurological disorders,1.24255627
Bahrain,Cardiovascular diseases,1.271038886
Bahrain,Self-harm and interpersonal violence,1.390143883
Bahrain,Respiratory infections and tuberculosis,1.441573192
Bahrain,Other infectious diseases,1.627477272
Bahrain,Maternal and neonatal disorders,1.707946232
Bahrain,Neoplasms,2.084258822
Bahrain,Unintentional injuries,3.655251459
Bahrain,Transport injuries,4.185887081
Bahrain,Other non-communicable diseases,10.96093198
Bangladesh,Skin and subcutaneous diseases,0.436511812
Bangladesh,Self-harm and interpersonal violence,0.453591138
Bangladesh,Neurological disorders,0.682949417
Bangladesh,Neglected tropical diseases and malaria,0.883198292
Bangladesh,Cardiovascular diseases,0.901376207
Bangladesh,Maternal and neonatal disorders,1.002158536
Bangladesh,Diabetes and kidney diseases,1.351756675
Bangladesh,HIV/AIDS and sexually transmitted infections,1.423150641
Bangladesh,Chronic respiratory diseases,1.432500488
Bangladesh,Transport injuries,1.648865246
Bangladesh,Digestive diseases,2.924442171
Bangladesh,Neoplasms,5.608254621
Bangladesh,Nutritional deficiencies,7.618848842
Bangladesh,Other non-communicable diseases,9.019814345
Bangladesh,Other infectious diseases,14.58273995
Bangladesh,Enteric infections,28.46526864
Bangladesh,Respiratory infections and tuberculosis,28.8932218
Bangladesh,Unintentional injuries,43.65250276
Barbados,Diabetes and kidney diseases,0.371867306
Barbados,Cardiovascular diseases,0.412865594
Barbados,Neglected tropical diseases and malaria,0.417405372
Barbados,Maternal and neonatal disorders,0.469925984
Barbados,Enteric infections,0.564868589
Barbados,Chronic respiratory diseases,0.635999296
Barbados,Nutritional deficiencies,0.663692539
Barbados,Self-harm and interpersonal violence,0.702594683
Barbados,Skin and subcutaneous diseases,0.71833031
Barbados,Neurological disorders,0.784414129
Barbados,Transport injuries,0.84821436
Barbados,HIV/AIDS and sexually transmitted infections,0.852841542
Barbados,Digestive diseases,0.957146164
Barbados,Other infectious diseases,1.83281255
Barbados,Unintentional injuries,2.705933099
Barbados,Neoplasms,3.039667984
Barbados,Respiratory infections and tuberculosis,3.465222715
Barbados,Other non-communicable diseases,5.883568194
Belarus,Skin and subcutaneous diseases,0.009493947
Belarus,Neglected tropical diseases and malaria,0.016151438
Belarus,Chronic respiratory diseases,0.032559412
Belarus,Diabetes and kidney diseases,0.067788461
Belarus,Cardiovascular diseases,0.155085885
Belarus,Enteric infections,0.192613225
Belarus,HIV/AIDS and sexually transmitted infections,0.20402731
Belarus,Nutritional deficiencies,0.273491419
Belarus,Self-harm and interpersonal violence,0.458655324
Belarus,Maternal and neonatal disorders,0.502710565
Belarus,Neurological disorders,0.760548501
Belarus,Digestive diseases,0.930114229
Belarus,Transport injuries,1.572412472
Belarus,Respiratory infections and tuberculosis,1.654219796
Belarus,Other infectious diseases,3.474831909
Belarus,Neoplasms,4.701539686
Belarus,Other non-communicable diseases,8.404168866
Belarus,Unintentional injuries,10.39090646
Belgium,Neglected tropical diseases and malaria,0.004995242
Belgium,Nutritional deficiencies,0.028858301
Belgium,Skin and subcutaneous diseases,0.029430064
Belgium,Diabetes and kidney diseases,0.093229507
Belgium,HIV/AIDS and sexually transmitted infections,0.154501309
Belgium,Maternal and neonatal disorders,0.20015798
Belgium,Chronic respiratory diseases,0.214984539
Belgium,Enteric infections,0.350663941
Belgium,Digestive diseases,0.356459561
Belgium,Cardiovascular diseases,0.431355197
Belgium,Self-harm and interpersonal violence,0.612150338
Belgium,Respiratory infections and tuberculosis,0.823346798
